task_id,task_type,task_cpu_required,task_data_size_mb,deadline,node_id,node_queue_at_dispatch,node_load_at_dispatch,node_cpu_speed,creation_time,completion_time,latency,waiting_time,energy_consumed,predicted_latency,predicted_energy
8-9,SMART_HOME_CONTROL,360.6748595620956,0.1,150,FogNode_7,0,0.0,1727.0272900361456,18.58255440241483,249.57437953790708,230.99182513549226,0.0,24.720323082101654,,
6-26,SENSOR_DATA_LOGGING,903.5909736990766,0.1,10000,CloudNode,0,0.0,12000.0,64.61406748696349,250.64324335062565,186.02917586366215,0.0,37.64962390412819,,
8-19,SENSOR_DATA_LOGGING,78.60722974948266,0.1,10000,FogNode_2,0,0.3333333333333333,681.967788340379,48.132559200040525,250.90434582115842,202.77178662111788,70.71954500182787,9.648567726317701,,
7-34,SENSOR_DATA_LOGGING,932.1709408701696,0.1,10000,CloudNode,0,0.0,12000.0,81.95341212915079,252.22824154099837,170.27482941184758,0.0,38.8404558695904,,
1-57,GPS_TRACKING,314.9900051601216,0.2,200,CloudNode,0,0.0,12000.0,98.31187452880692,255.0693703589526,156.75749583014567,34.16805180847217,13.1245835483384,,
5-58,SENSOR_DATA_LOGGING,404.1624580007681,0.1,10000,CloudNode,0,0.0,12000.0,108.90039276159628,256.86849411098774,147.96810134939147,31.13689977339496,16.84010241669867,,
0-60,SENSOR_DATA_LOGGING,943.0020172215538,0.1,10000,CloudNode,0,0.0,12000.0,108.08271790168715,257.9771579642524,149.89444006256525,0.0,39.291750717564746,,
2-47,GPS_TRACKING,946.2761760698053,0.2,200,CloudNode,0,0.0,12000.0,87.05425386398386,258.7562542292037,171.70200036521985,0.0,39.42817400290855,,
0-47,SMART_HOME_CONTROL,502.163212721095,0.1,150,CloudNode,0,0.0,12000.0,89.3576899697648,262.72000190352264,173.36231193375784,32.28603365977855,20.923467196712295,,
6-51,SMART_HOME_CONTROL,651.3403633791776,0.1,150,CloudNode,0,0.0,12000.0,111.43343250668812,263.2999926164855,151.86656010979738,23.532129978802544,27.139181807465732,,
1-54,SENSOR_DATA_LOGGING,595.7836747717996,0.1,10000,CloudNode,0,0.0,12000.0,89.7063032531587,266.19814408003657,176.49184082687788,29.826689213779844,24.82431978215832,,
2-50,SENSOR_DATA_LOGGING,374.6566985765581,0.1,10000,CloudNode,0,0.0,12000.0,96.82342693382449,266.68047359110045,169.85704665727596,39.06733783513843,15.610695774023254,,
3-37,GPS_TRACKING,267.21173302000295,0.2,200,FogNode_9,0,0.5,1349.236560939329,51.23728470027607,270.5912499899467,219.3539652896706,0.0,26.87605926281291,,
1-55,SMART_HOME_CONTROL,570.5399049256932,0.1,150,CloudNode,0,0.0,12000.0,92.36334023795789,271.5030993705893,179.13975913263144,31.693819413887866,23.77249603857055,,
2-14,SENSOR_DATA_LOGGING,88.50137684874159,0.1,10000,FogNode_5,0,0.6666666666666666,782.8923712617282,24.34647848934402,274.1374709896892,249.79099250034517,114.86677357840587,13.154824924416854,,
3-59,SENSOR_DATA_LOGGING,778.2326317222042,0.1,10000,CloudNode,0,0.0,12000.0,112.02897217658165,274.2220008590839,162.19302868250224,23.565555657287064,32.426359655091844,,
2-25,GPS_TRACKING,352.85025480620425,0.2,200,FogNode_7,0,0.25,1727.0272900361456,41.01807451930528,276.1199913696824,235.1019168503771,0.0,24.184031870149074,,
3-18,GPS_TRACKING,368.26819014676425,0.2,200,FogNode_1,0,0.0,1597.9384595498836,19.60359412778851,276.2570073425468,256.6534132147583,0.0,30.421746746806186,,
8-37,SENSOR_DATA_LOGGING,991.7170762782899,0.1,10000,CloudNode,0,0.0,12000.0,93.18360635048342,276.4950794921877,183.31147314170428,13.194411040920528,41.321544844928745,,
3-12,SENSOR_DATA_LOGGING,432.81068595008816,0.1,10000,FogNode_4,0,0.0,1758.3565909566523,12.649642861337549,277.4240144018157,264.77437154047817,0.0,36.05468812330311,,
1-4,E_COMMERCE_TRANSACTION,149.90350230203126,0.5,300,FogNode_2,0,0.0,681.967788340379,5.814083227981091,280.22160970017313,274.40752647219205,0.0,18.39975914407401,,
